app_id,due_date,paid_date,due_amount,paid_amount,monthly_income,housing_type,num_of_dependent,lama_bekerja,otr,status_pernikahan,pekerjaan,tenor,dp
2628,2018-07-04,,Rp9850000.0,Rp0.0,Rp5000000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp500000000.0
2629,2018-08-04,,Rp9850000.0,Rp0.0,Rp5000000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp500000000.0
2630,2018-06-04,2018-06-02,Rp0.0,Rp5900000.0,Rp5000000.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp287600000.0
2631,2018-11-06,,Rp10050000.0,Rp0.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
2632,2018-10-06,,Rp10050000.0,Rp0.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp300000000.0
2633,2018-07-06,2018-07-01,Rp0.0,Rp6200000.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
2634,2018-06-06,2018-05-31,Rp0.0,Rp6200000.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
2635,2018-08-06,2018-08-02,Rp0.0,Rp6200000.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
2636,2018-09-06,2018-08-19,Rp0.0,Rp6200000.0,Rp3959900.0,milik pasangan,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp151200000.0
2637,2018-06-27,2018-06-27,Rp0.0,Rp11400000.0,Rp6000000.0,milik pasangan,0 orang,1 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
2638,2018-06-04,2018-06-02,Rp0.0,Rp10860000.0,Rp5060000.0,milik sendiri,0 orang,2 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
2639,2018-06-06,2018-06-07,Rp0.0,Rp11100000.0,Rp3100000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp0.0
2640,2018-07-27,2018-07-25,Rp0.0,Rp4800000.0,Rp3800000.0,milik sendiri,4 orang,3 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp142400000.0
2641,2018-08-27,2018-08-26,Rp0.0,Rp4800000.0,Rp3800000.0,milik sendiri,4 orang,3 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp142400000.0
2642,2018-06-27,2018-06-25,Rp0.0,Rp4740000.0,Rp3800000.0,milik sendiri,4 orang,3 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp143120000.0
2643,2018-09-27,2018-09-25,Rp0.0,Rp4800000.0,Rp3800000.0,milik sendiri,4 orang,3 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp142400000.0
2644,2018-10-27,2018-10-26,Rp0.0,Rp4800000.0,Rp3800000.0,milik sendiri,4 orang,3 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp142400000.0
2645,2018-05-28,2018-05-28,Rp0.0,Rp10800000.0,Rp4323344.0,milik sendiri,3 orang,1 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
2646,2018-07-04,2018-06-30,Rp0.0,Rp7250000.0,Rp3519178.0,kos,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp76000000.0
2647,2018-06-04,2018-06-01,Rp0.0,Rp7180000.0,Rp3519178.0,kos,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp77680000.0
2648,2018-08-04,2018-08-04,Rp0.0,Rp7250000.0,Rp3519178.0,kos,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp76000000.0
2649,2018-09-04,2018-08-28,Rp0.0,Rp7250000.0,Rp3519178.0,kos,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp76000000.0
2650,2018-09-11,,Rp12550000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp300000000.0
2651,2018-08-11,,Rp12550000.0,Rp0.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp300000000.0
2652,2018-06-11,2018-06-11,Rp0.0,Rp8900000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp86400000.0
2653,2018-07-11,2018-07-13,Rp0.0,Rp8700000.0,Rp3300000.0,milik sendiri,0 orang,0 tahun,Rp300000000.0,Belum Nikah,Profesional,24,Rp91200000.0
2654,2018-10-06,,Rp11100000.0,Rp0.0,Rp4000000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2655,2018-09-06,,Rp11100000.0,Rp0.0,Rp4000000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2656,2018-08-06,,Rp11100000.0,Rp0.0,Rp4000000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2657,2018-07-06,2018-07-05,Rp0.0,Rp7550000.0,Rp4000000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp228200000.0
2658,2018-06-04,2018-06-03,Rp0.0,Rp10860000.0,Rp3900000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2659,2018-05-28,2018-05-25,Rp0.0,Rp10660000.0,Rp7809060.0,milik orang tua,4 orang,1 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2660,2018-05-31,2018-05-28,Rp0.0,Rp10900000.0,Rp4388300.0,milik sendiri,1 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
2661,2018-09-04,,Rp13050000.0,Rp0.0,Rp4094457.0,milik sendiri,0 orang,0 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp600000000.0
2662,2018-08-04,,Rp13050000.0,Rp0.0,Rp4094457.0,milik sendiri,0 orang,0 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp600000000.0
2663,2018-10-04,,Rp13050000.0,Rp0.0,Rp4094457.0,milik sendiri,0 orang,0 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp600000000.0
2664,2018-06-04,2018-06-01,Rp0.0,Rp9200000.0,Rp4094457.0,milik sendiri,0 orang,0 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp158400000.0
2665,2018-07-04,2018-07-31,Rp0.0,Rp9750000.0,Rp4094457.0,milik sendiri,0 orang,0 tahun,Rp600000000.0,Nikah,Wiraswasta,48,Rp132000000.0
2666,2018-05-30,2018-05-28,Rp0.0,Rp10830000.0,Rp4159000.0,kontrak,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2667,2018-10-28,2018-10-25,Rp0.0,Rp9830000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp146120000.0
2668,2018-05-28,2018-05-16,Rp0.0,Rp9380000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp162320000.0
2669,2018-08-28,2018-08-09,Rp0.0,Rp9830000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp146120000.0
2670,2018-06-28,2018-06-25,Rp0.0,Rp9830000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp146120000.0
2671,2018-07-28,2018-07-25,Rp0.0,Rp9830000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp146120000.0
2672,2018-09-28,2018-09-25,Rp0.0,Rp9830000.0,Rp5139181.0,kos,1 orang,2 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp146120000.0
2673,2018-05-28,2018-06-27,Rp0.0,Rp18630000.0,Rp5238134.0,milik sendiri,0 orang,2 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
2674,2018-06-04,2018-05-30,Rp0.0,Rp10860000.0,Rp4477800.0,milik orang tua,1 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2675,2018-05-30,2018-05-26,Rp0.0,Rp10730000.0,Rp3413601.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2676,2018-09-26,2018-08-28,Rp0.0,Rp8700000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp91200000.0
2677,2018-06-26,2018-06-25,Rp0.0,Rp9180000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp79680000.0
2678,2018-08-26,2018-08-16,Rp0.0,Rp8700000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp91200000.0
2679,2018-07-26,2018-07-25,Rp0.0,Rp8700000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp300000000.0,Nikah,Profesional,24,Rp91200000.0
2680,2019-06-05,2019-05-29,Rp0.0,Rp11000000.0,Rp4500000.0,milik sendiri,3 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp140000000.0
2681,2018-07-02,2018-07-07,Rp0.0,Rp14000000.0,Rp4500000.0,milik sendiri,3 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp0.0
2682,2019-03-05,2019-03-01,Rp0.0,Rp11000000.0,Rp4500000.0,milik sendiri,3 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp140000000.0
2683,2019-05-05,2019-04-30,Rp0.0,Rp11000000.0,Rp4500000.0,milik sendiri,3 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp140000000.0
2684,2019-04-05,2019-03-29,Rp0.0,Rp11000000.0,Rp4500000.0,milik sendiri,3 orang,2 tahun,Rp800000000.0,Nikah,Profesional,60,Rp140000000.0
2685,2018-06-28,2018-06-28,Rp0.0,Rp7260000.0,Rp3964000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp112880000.0
2686,2018-07-28,2018-07-27,Rp0.0,Rp7260000.0,Rp3964000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp112880000.0
2687,2018-05-28,2018-05-27,Rp0.0,Rp7080000.0,Rp3964000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp115040000.0
2688,2018-08-28,,Rp10750000.0,Rp0.0,Rp5800000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2689,2018-07-28,,Rp10750000.0,Rp0.0,Rp5800000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2690,2018-09-28,,Rp10750000.0,Rp0.0,Rp5800000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp500000000.0
2691,2018-06-28,2018-06-28,Rp0.0,Rp6900000.0,Rp5800000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp251600000.0
2692,2018-05-28,2018-05-25,Rp0.0,Rp6570000.0,Rp5800000.0,milik orang tua,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp263480000.0
2693,2018-06-11,2018-06-08,Rp0.0,Rp11100000.0,Rp4777385.0,milik orang tua,4 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
2694,2018-06-07,2018-06-07,Rp0.0,Rp9540000.0,Rp4143600.0,kos,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp156560000.0
2695,2018-07-07,2018-07-06,Rp0.0,Rp9600000.0,Rp4143600.0,kos,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2696,2018-08-07,2018-08-06,Rp0.0,Rp9600000.0,Rp4143600.0,kos,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2697,2018-10-07,2018-10-15,Rp0.0,Rp10150000.0,Rp4143600.0,kos,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp134600000.0
2698,2018-09-07,2018-10-08,Rp0.0,Rp10700000.0,Rp4143600.0,kos,2 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp114800000.0
2699,2018-06-28,2018-06-27,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,6 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp327200000.0
2700,2018-05-28,2018-05-26,Rp0.0,Rp4530000.0,Rp3500000.0,milik pasangan,6 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp336920000.0
2701,2018-07-28,2018-07-26,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,6 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp327200000.0
2702,2018-09-28,2018-09-03,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,6 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp327200000.0
2703,2018-08-28,2018-08-25,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,6 orang,0 tahun,Rp500000000.0,Nikah,Profesional,36,Rp327200000.0
2704,2018-05-30,2018-05-26,Rp0.0,Rp8930000.0,Rp3514560.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp85680000.0
2705,2018-06-30,2018-06-26,Rp0.0,Rp9330000.0,Rp3514560.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp76080000.0
2706,2018-07-30,2018-07-26,Rp0.0,Rp9330000.0,Rp3514560.0,milik sendiri,0 orang,1 tahun,Rp300000000.0,Belum Nikah,Wiraswasta,24,Rp76080000.0
2707,2018-08-04,2018-08-03,Rp0.0,Rp7230000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp89720000.0
2708,2018-06-04,2018-06-01,Rp0.0,Rp6810000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp104840000.0
2709,2018-07-04,2018-07-01,Rp0.0,Rp7230000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp89720000.0
2710,2018-09-04,2018-09-03,Rp0.0,Rp7230000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp89720000.0
2711,2018-10-04,2018-09-30,Rp0.0,Rp7230000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp89720000.0
2712,2018-11-04,2018-10-31,Rp0.0,Rp7230000.0,Rp4050000.0,milik sendiri,0 orang,0 tahun,Rp350000000.0,Nikah,Profesional,36,Rp89720000.0
2713,2018-05-28,2018-05-25,Rp0.0,Rp10660000.0,Rp7000000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2714,2018-06-26,2018-06-25,Rp0.0,Rp11030000.0,Rp10000000.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2715,2018-08-04,2018-08-03,Rp0.0,Rp8260000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp202640000.0
2716,2018-11-04,2018-08-16,Rp0.0,Rp8260000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp202640000.0
2717,2018-06-04,2018-06-08,Rp0.0,Rp7570000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp227480000.0
2718,2018-07-04,2018-07-03,Rp0.0,Rp8260000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp202640000.0
2719,2018-09-04,2018-08-16,Rp0.0,Rp8260000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp202640000.0
2720,2018-10-04,2018-08-16,Rp0.0,Rp8260000.0,Rp3500000.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp202640000.0
2721,2018-06-08,2018-05-17,Rp0.0,Rp11000000.0,Rp5710000.0,kos,3 orang,0 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
2722,2018-06-07,2018-05-17,Rp0.0,Rp11000000.0,Rp7000000.0,milik sendiri,0 orang,2 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
2723,2018-09-04,2019-11-10,Rp0.0,Rp9850000.0,Rp5000000.0,milik sendiri,12 orang,0 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp45400000.0
2724,2018-10-04,,Rp0.0,Rp9850000.0,Rp5000000.0,milik sendiri,12 orang,0 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp45400000.0
2725,2018-07-04,2018-09-10,Rp0.0,Rp7650000.0,Rp5000000.0,milik sendiri,12 orang,0 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp124600000.0
2726,2018-06-04,2018-06-04,Rp0.0,Rp5600000.0,Rp5000000.0,milik sendiri,12 orang,0 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp198400000.0
2727,2018-08-04,2018-11-09,Rp0.0,Rp7700000.0,Rp5000000.0,milik sendiri,12 orang,0 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp122800000.0
2728,2018-06-11,,Rp19130000.0,Rp0.0,Rp4500000.0,kos,0 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp100000000.0
2729,2018-05-28,2018-05-28,Rp0.0,Rp9680000.0,Rp3814500.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp51520000.0
2730,2018-06-28,2018-07-04,Rp0.0,Rp10700000.0,Rp3814500.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp14800000.0
2731,2018-08-28,2018-08-25,Rp0.0,Rp10150000.0,Rp3814500.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp34600000.0
2732,2018-07-28,2018-07-30,Rp0.0,Rp10150000.0,Rp3814500.0,milik sendiri,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp34600000.0
2733,2018-07-28,2018-07-25,Rp0.0,Rp5800000.0,Rp3291474.0,milik sendiri,1 orang,1 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp191200000.0
2734,2018-05-28,2018-05-25,Rp0.0,Rp5450000.0,Rp3291474.0,milik sendiri,1 orang,1 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp203800000.0
2735,2018-08-28,2018-08-27,Rp0.0,Rp5800000.0,Rp3291474.0,milik sendiri,1 orang,1 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp191200000.0
2736,2018-06-28,2018-06-23,Rp0.0,Rp5800000.0,Rp3291474.0,milik sendiri,1 orang,1 tahun,Rp400000000.0,Belum Nikah,Profesional,36,Rp191200000.0
2737,2018-07-28,2018-07-28,Rp0.0,Rp7230000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp239720000.0
2738,2018-06-28,2018-06-27,Rp0.0,Rp7830000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp218120000.0
2739,2018-08-28,2018-08-28,Rp0.0,Rp7230000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp239720000.0
2740,2018-09-28,2018-09-28,Rp0.0,Rp7230000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp239720000.0
2741,2018-10-28,2018-10-29,Rp0.0,Rp7230000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp239720000.0
2742,2018-11-28,2018-10-30,Rp0.0,Rp7230000.0,Rp5880000.0,milik sendiri,1 orang,1 tahun,Rp500000000.0,Belum Nikah,Wiraswasta,36,Rp239720000.0
2743,2018-11-09,,Rp12250000.0,Rp0.0,Rp5100000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp400000000.0
2744,2018-10-09,,Rp12250000.0,Rp0.0,Rp5100000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp400000000.0
2745,2018-09-09,,Rp12100000.0,Rp0.0,Rp5100000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp400000000.0
2746,2018-08-09,,Rp12250000.0,Rp0.0,Rp5100000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp400000000.0
2747,2018-07-09,,Rp12710000.0,Rp0.0,Rp5100000.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp400000000.0
2748,2018-09-04,,Rp12110000.0,Rp0.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
2749,2018-10-04,,Rp12110000.0,Rp0.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
2750,2018-11-04,,Rp12110000.0,Rp0.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp800000000.0
2751,2018-06-04,2018-06-03,Rp0.0,Rp8050000.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp317000000.0
2752,2018-07-04,2018-07-20,Rp0.0,Rp8810000.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp271400000.0
2753,2018-08-04,2018-08-04,Rp0.0,Rp8260000.0,Rp4297644.0,milik orang tua,0 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp304400000.0
2754,2018-10-06,,Rp8650000.0,Rp0.0,Rp3120000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp200000000.0
2755,2018-11-06,,Rp8650000.0,Rp0.0,Rp3120000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp200000000.0
2756,2018-07-06,2018-07-01,Rp0.0,Rp4980000.0,Rp3120000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp140240000.0
2757,2018-09-06,2018-09-09,Rp0.0,Rp4800000.0,Rp3120000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp142400000.0
2758,2018-08-06,2018-08-07,Rp0.0,Rp4800000.0,Rp3120000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp142400000.0
2759,2018-06-26,2018-06-04,Rp0.0,Rp11330000.0,Rp4000000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
2760,2018-07-26,2018-07-25,Rp0.0,Rp9600000.0,Rp4564140.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2761,2018-06-26,2018-06-25,Rp0.0,Rp10290000.0,Rp4564140.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp129560000.0
2762,2018-10-26,2018-10-09,Rp0.0,Rp9600000.0,Rp4564140.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2763,2018-08-26,2018-08-25,Rp0.0,Rp9600000.0,Rp4564140.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2764,2018-09-26,2018-09-26,Rp0.0,Rp9600000.0,Rp4564140.0,milik sendiri,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp154400000.0
2765,2018-07-30,2018-07-30,Rp0.0,Rp8700000.0,Rp4475000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
2766,2018-05-30,2018-05-30,Rp0.0,Rp8300000.0,Rp4475000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp201200000.0
2767,2018-06-30,2018-06-28,Rp0.0,Rp8700000.0,Rp4475000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
2768,2018-08-30,2018-08-29,Rp0.0,Rp8700000.0,Rp4475000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp186800000.0
2769,2018-07-30,2018-07-25,Rp0.0,Rp4130000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
2770,2018-08-30,2018-07-25,Rp0.0,Rp4130000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
2771,2018-09-30,2018-07-25,Rp0.0,Rp4130000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
2772,2018-10-30,2018-07-25,Rp0.0,Rp4130000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
2773,2018-05-30,2018-05-30,Rp0.0,Rp3910000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp153080000.0
2774,2018-06-30,2018-06-28,Rp0.0,Rp4130000.0,Rp4100000.0,milik sendiri,0 orang,1 tahun,Rp200000000.0,Nikah,Profesional,12,Rp150440000.0
2775,2018-07-04,2018-07-03,Rp0.0,Rp7250000.0,Rp6800000.0,kontrak,0 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp239000000.0
2776,2018-06-04,2018-06-03,Rp0.0,Rp7110000.0,Rp6800000.0,kontrak,0 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp244040000.0
2777,2018-08-04,2018-08-04,Rp0.0,Rp7250000.0,Rp6800000.0,kontrak,0 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp239000000.0
2778,2018-09-04,2018-08-11,Rp0.0,Rp7250000.0,Rp6800000.0,kontrak,0 orang,2 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp239000000.0
2779,2018-07-04,2018-06-29,Rp0.0,Rp8700000.0,Rp6200000.0,milik orang tua,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp86800000.0
2780,2018-06-04,2018-05-31,Rp0.0,Rp8460000.0,Rp6200000.0,milik orang tua,0 orang,1 tahun,Rp400000000.0,Nikah,Profesional,36,Rp95440000.0
